Date,AIEG,AIESH,Gaselwest,IMEA,IVEG,IVEKA,Imewo,Infrax West,Inter-Energa,Intergem,Iverlek,Ores Brabant wallon,Ores Est,Ores Hainaut,Ores Luxembourg,Ores Mouscron,Ores Namur,Ores Verviers,PBE,Regie de Wavre,Resa,Sibelga,Sibelgas
2015-05-03,678.31,529.67,840.52,1085.5,1475.31,653.17,782.7,877.43,659.15,675.74,654.08,622.88,723.77,645.75,568.67,851.73,630.75,650.51,629.74,624.4,1769.37,655.32,654.87
2015-05-04,1744.16,1440.61,1729.18,2971.77,3983.19,1780.77,1737.53,1719.38,1737.8,1791.48,1804.53,1782.26,1817.59,1764.58,1804.74,1734.71,1761.28,1659.95,1733.75,1809.68,4617.4,1804.035,1802.24
2015-05-05,1965.64,1539.21,2105.02,3027.07,4091.65,1841.22,2035.52,2128.77,1891.94,1880.5,1875.45,1872.61,1761.16,1897.31,1689.86,2139.01,1907.77,1737.26,1850.09,1944.82,4978.18,1859.21,1848.91
2015-05-06,2033.11,1722.43,2105.78,3242.85,4360.74,1945.56,2065.89,2101.54,1942.14,2006.82,2003.87,2029.51,2040.38,2051.58,1974.89,2131.36,2036.41,1889.16,1939.86,2069.9,5241.56,1995.27,1988.71
2015-05-07,1864.56,1604.9,1742.61,2445.14,3285,1507.21,1646.57,1766.7,1681.39,1513.55,1559.81,1687.49,1957.27,1750.39,1900.37,1795.4,1837.16,1775.98,1605.46,1825.3,4828.81,1524.135,1514.91
2015-05-08,2135.23,1739.37,2277.24,3587.39,4837.45,2164.45,2264.75,2259.92,2130.7,2205.43,2188.85,2129.95,1833.48,2163.65,1723.12,2334.91,2104.24,1863.43,2116.74,2138.86,5460.25,2189.355,2183.03
2015-05-09,1840.79,1481.94,1633.87,2659.45,3570.09,1669.48,1610.33,1614.82,1827.82,1612.08,1683.46,1722.99,1761.61,1669.38,1681.83,1652.48,1809.23,1720.92,1727.97,1826.94,4856.34,1639.885,1630.68
2015-05-10,2243.92,1829.5,2117.88,3692,4963.96,2231.31,2132.75,2103.32,2243.15,2223.44,2254.98,2202.53,2274.25,2095.82,2374.66,2124.69,2250.81,2149.49,2184.59,2291.43,5990.67,2254.69,2250.75
2015-05-11,2282.46,1892.6,2273.27,3753.63,5048.33,2281.09,2259.3,2279.35,2277.08,2267.61,2291.08,2243.76,2208.91,2216.6,2233.33,2277.93,2281.68,2134.53,2230.74,2296.1,5999.6,2281.905,2279.35
2015-05-12,1932.54,1742.27,2253.61,3432.36,4634.06,2061.86,2188.57,2290.65,1935.3,2090.4,2067.18,1991.55,1879.85,2054.76,1910.98,2264.4,1950.05,1787.24,1955.37,1992.47,4992.63,2077.2,2078.34
2015-05-13,2558.59,2056.9,2759.34,4425.97,5954.31,2631.59,2736.61,2777.13,2553.17,2693.81,2669.07,2589.69,2491.59,2557.96,2253.28,2783.32,2536.11,2390.06,2543.16,2615.54,6732.66,2685.325,2684.46
2015-05-14,1716.29,1190.74,1315.54,2959.46,3943.79,1862.54,1439.32,1260.1,1935.94,1703.8,1802,1690.63,1990.18,1467.66,1421.07,1268.86,1648.77,1819.09,1788.14,1706.81,4960.86,1763.91,1765.81
2015-05-15,2423.56,1905.6,2216.7,4306,5772.17,2619.41,2313.64,2195.58,2544.64,2549.96,2614.51,2502.11,2086.11,2276.3,1744.31,2147.72,2444.53,2159.07,2522.04,2579.11,6357.73,2606.655,2605.53
2015-05-16,741.03,702.35,961.62,1329.81,1802.24,779.22,918.64,1001.91,714.97,819.58,788.4,743.8,804.93,764.14,977.33,954.39,735.24,697.01,728.92,746.05,1887.03,800.99,802.49
2015-05-17,2097.23,1837.96,2437.97,3772.39,5074.99,2242.13,2388.94,2474.17,2055.26,2299.66,2274.02,2197.85,1954.93,2240.14,1922.62,2460.09,2153.13,1875.54,2131.44,2236.89,5325.94,2288.215,2288.3
2015-05-18,1920.73,1535.63,1102.15,2053.12,2735.83,1388.01,1104.2,1049.46,1871.84,1220.83,1384.3,1548.65,2292.11,1478.02,2413.06,1113.05,1865.5,2047.22,1580.84,1713.06,5423.44,1297.61,1280.59
2015-05-19,1851.51,1382.6,1901.41,2774.65,3737.13,1714.97,1833.95,1922.29,1843.35,1706.79,1714.25,1683.86,1945.64,1694.42,1709.29,1961.17,1684.98,1815.72,1737.7,1746.57,4945.21,1688.71,1685.35
2015-05-20,1945.8,1349.71,2233.28,4195.41,4073.26,2193.59,2232.92,2258.5,2059.71,2213.73,2139.04,1864.69,1905.7,1791.87,1845.16,2234.1,1661.94,1885.46,2026.65,1804.72,5062.46,2121.875,2129.56
2015-05-21,1956.94,1684.66,2522.65,5570.28,2874.72,2273.35,2481.75,2560.84,1977.67,2467.3,2312.01,2124.27,2007.16,2162.73,2157.03,2494.58,1941.47,2040.67,2078.72,2093.6,4712.02,2330.005,2335.35
2015-05-22,2141.24,1638.72,2070.8,4911.03,2513.14,2106.94,2042.89,2065.33,2222.44,2151.33,2120.05,2048.94,2367.54,1966.26,2153.67,2044.07,1977.92,2447.43,2086.17,2042.3,5581.85,2064.16,2056.94
2015-05-23,1262.21,893.05,1197.56,2576.42,1329.75,1147.93,1134.25,1230.9,1275.47,1122,1135.02,1103.85,1490.82,1065.76,1398.83,1180.01,1147.75,1469.69,1159.8,1167.19,3238.45,1091.645,1087.94
2015-05-24,2358.87,1734.43,2792.32,6331.62,3255.85,2619.8,2778.83,2782.51,2432.05,2814.42,2663.24,2476.83,2106.44,2446.01,2068,2803.51,2228.05,2460.89,2459.47,2416.17,5796.84,2652.05,2652.37
2015-05-25,1463.27,1181.08,1781.22,4091.87,2117.92,1661.84,1738.72,1795.06,1439.57,1805.54,1709.5,1557.44,1125.78,1537.47,1237.11,1757.95,1409.68,1345.3,1527.77,1530.77,3354.58,1721.825,1720.18
2015-05-26,1814.24,1456.71,2009.71,5361.79,2718.98,2158.2,2000.79,2064.32,1867.54,2274.57,2205.04,1991.36,1448.17,1758.91,1420.14,1960.45,1754.89,1727.4,1969.45,1974.06,4275.6,2239.46,2244.8
2015-05-27,2167.36,1671.65,2564.53,5300.44,2752.79,2194.5,2487.68,2598.36,2168.04,2389.52,2237.63,2123.74,2094.29,2155.91,2267.59,2579.76,2006.55,2321.57,2115.75,2029.73,5364.66,2239.52,2237.1
2015-05-28,1531.91,1051.74,1771.49,2971.77,1552.68,1305.05,1628.66,1819.92,1427.44,1355.16,1313.07,1311.48,1508.26,1407.68,1596.77,1815.99,1404.67,1571.42,1343.87,1390.91,3568.4,1273.835,1274.19
2015-05-29,1400.72,919.51,1178.86,2908.01,1483.71,1304.63,1170.93,1161.84,1477.28,1253.91,1285.35,1254.24,1536.21,1149.49,1292.25,1170.77,1254.54,1639.58,1327.15,1296.36,3674.99,1221.945,1215.31
2015-05-30,1833.03,1418.2,2175.17,4539.54,2343.27,1892.74,2116.48,2211.97,1778.2,2027.31,1916.44,1802.64,1737.73,1844.27,1875.82,2154.6,1731.64,1843.04,1799.95,1800.46,4323.76,1898.505,1902.06
2015-05-31,849.950000000001,622.12,741.1,1778.62,914.16,785.59,731.39,723.46,891.91,776.49,782.06,769.44,1125,726.96,1027.82,746.28,792.88,1058,799.2,808.03,2250.76,752.31,748.5
2015-06-01,2119.29,1775.99,2055.45,1944.32,1938,2016.11,1995.81,2077.02,2154.85,1924.9,1976.93,1978.53,2006.95,1869.91,1941.36,2084.29,1925.98,2117.98,2075.03,1975.11,2152.92,1912.19,1904.43
2015-06-02,750.31,747.32,640.44,642.77,636.03,646.92,611.99,640.77,703.63,626.43,652.2,670.259999999999,1327.9,617.93,1507.99,654.22,739.18,949.76,667.24,706.45,798.33,637.27,633.57
2015-06-03,1920.62,1568.84,1975.3,1720.65,1705.13,1728.98,1886.47,2032.32,1860.27,1734.64,1740.13,1786.48,1805.43,1711.53,1702.16,1989.53,1728.59,1850.25,1814.98,1809.81,1897.06,1708.88,1702.69
2015-06-04,2729.33,2538.08,2861.46,2801.7,2788.4,2763.16,2835.51,2872.78,2739.05,2794.82,2777.83,2764.58,2765.64,2678.14,2814.39,2895.12,2633.56,2773.97,2757.87,2720.98,2762.92,2769.995,2767.1
2015-06-05,2365.19,2202.76,2121.5,2238.46,2209.94,2260.35,2132.71,2109.69,2377.51,2201.23,2260.63,2317.01,2560.54,2214.43,2527.34,2129.33,2342.26,2484.71,2318.2,2333.81,2436.47,2234.71,2230.8
2015-06-06,2575.67,2699.92,2987.6,2814,2803.15,2722.33,2946.46,3012.29,2484.42,2837.35,2782.07,2794.92,1987.95,2821.2,2236.39,3013.46,2622.77,2241.95,2677.31,2764.69,2401.23,2802.755,2804.06
2015-06-07,2707.54,2666.97,2753.35,2682.67,2665.62,2653.24,2723.66,2788.41,2659.79,2680.98,2690.55,2750.49,2686.27,2678.51,2689.61,2740.72,2691.16,2703.82,2679.12,2702.01,2700.92,2677.325,2674
2015-06-08,2645.52,2570.62,2377.62,2280.82,2258.4,2342.68,2315.53,2393.75,2578.45,2273.15,2362.07,2519.92,2546.42,2477.4,2650.29,2382.49,2613.5,2644.51,2488.44,2557.48,2653.91,2304.385,2293.45
2015-06-09,2580.34,2506.38,2416.48,2090.23,2098.44,2165.54,2318.44,2407.52,2447.26,2148.93,2197.89,2380.08,2181.62,2478.15,2171.91,2485,2519.45,2381.08,2358.24,2456.09,2479.77,2141.93,2128.76
2015-06-10,2768.01,2774.8,2868.96,2801.61,2789.82,2758.11,2860.64,2873.35,2701.8,2812.07,2797.81,2841.21,2512.23,2817.18,2542.18,2883.49,2772.92,2653.85,2771.83,2802.96,2710.61,2797.935,2794.74
2015-06-11,2729.99,2568.97,2766.05,2806.94,2792.63,2772.81,2764.37,2768.44,2724.26,2787.7,2792.49,2799.15,2591.71,2703.13,2571.63,2781.77,2707.63,2697.97,2766.09,2781.32,2721.81,2793.285,2792.15
2015-06-12,1976.81,1901.67,2110.98,1942.58,1947.37,1988.46,2051.09,2137.02,2025.18,1935.3,1968.1,1990.86,2065.52,1992.8,1961.17,2145.32,1962.14,2015.4,2001.23,1967.47,1990.22,1932.155,1927.9
2015-06-13,2246.9,2303.31,2233.78,2222.13,2210.81,2223.43,2220.95,2226.29,2186.71,2215.47,2248.01,2311.18,1998.89,2273.35,2066.11,2238.77,2290.9,2111.87,2256.56,2344.01,2173.83,2222.97,2219.95
2015-06-14,2544.45,2484.05,2307.64,2361.6,2323.19,2373,2278.91,2267.75,2466.96,2353.39,2422.86,2570.61,2613.54,2506.4,2681,2358.71,2572.92,2576.76,2482.53,2624.74,2556.54,2382.685,2373.17
2015-06-15,1606.31,1504.6,2123.08,2042.11,2059.69,1984.06,2111.31,2183.19,1722.9,2018.13,1943.28,1757.23,1489.16,1715.08,1652.71,2112.43,1583.76,1566.78,1803.85,1640.32,1596.15,1983.84,1995.39
2015-06-16,2281.83,2391.01,2526.08,2197.61,2194.2,2145.15,2459.76,2538.85,2135.51,2263.91,2220.07,2336.18,2135.31,2443.63,2282.3,2575.45,2309.73,2177.2,2216.77,2322.54,2201.88,2222.255,2214.85
2015-06-17,2451.67,2281.82,2520.6,2306.94,2295.7,2316.31,2448.8,2551,2398.99,2316.63,2334.87,2407.91,2523.7,2399.5,2600,2560.16,2419.03,2487.32,2379.1,2419.99,2449.99,2309.115,2304.56
2015-06-18,1913.79,1699.68,2159.6,1976.72,1975.87,1986.1,2080.54,2203.18,1971.08,1970.43,1974.25,1948.17,1788.71,1921.85,1490.8,2183.77,1836.84,1860.22,1973.35,1925.1,1899.05,1958.885,1957.94
2015-06-19,1148.94,1501.69,1582.62,1140.01,1161.95,1068.84,1466.97,1648.7,1003.19,1206.18,1130.07,1187.24,909.6,1377.74,1049.22,1612.17,1186.7,954.12,1087.14,1153,1011.71,1162.905,1158.62
2015-06-20,1369.57,1552.2,1828.84,1464.38,1470.74,1372.84,1770.23,1878.12,1259.83,1523.03,1435.69,1471.66,1188.95,1588.82,1262.49,1864.99,1411.41,1235.23,1358.56,1426.84,1253.6,1480.97,1478.73
2015-06-21,1662.2,1586.69,1635.64,1587.29,1574.4,1622.97,1580.39,1639.65,1620.85,1564.47,1621.18,1659,1493.15,1675.48,1481.12,1655.67,1676.23,1562.45,1650.35,1710.75,1598.89,1588.28,1585.43
2015-06-22,662.45,631.8,867.07,847.09,849.53,819.64,854.94,893.48,700.7,829.99,805.5,728.29,645.36,699.51,610.69,850.19,638.41,628.63,745.59,684.4,641.12,821.57,826.9
2015-06-23,1408.4,1550.58,1505.63,1267.48,1257.32,1278,1427,1540.88,1337.7,1284.97,1298.26,1384.17,1247.96,1452.56,1472.68,1541.12,1412.01,1304.87,1339.57,1382.57,1340.62,1280.44,1275.24
2015-06-24,2027.27,2144.41,2497.43,2209.8,2201.89,2080.87,2437.8,2524.21,1900.09,2273.27,2176.87,2249.56,1758.36,2322,2098.52,2539.5,2079.92,1826.57,2071.6,2160.06,1890.23,2224.65,2219.79
2015-06-25,2565.83,2530.75,2692.91,2626.44,2611.56,2594.21,2666.96,2706.54,2558.83,2620.16,2615.32,2642.51,2472.02,2602.53,2450.37,2721.72,2557.67,2550.97,2596.28,2591.35,2559.63,2613.51,2611.08
2015-06-26,1792.08,1789.68,1986.84,1933.03,1926.41,1893.88,1968.35,1992.93,1796.86,1927.12,1906.8,1895.38,1833.96,1883.55,1882.12,2011.36,1812.69,1782.38,1860.21,1856.89,1775.01,1920.645,1920.5
2015-06-27,1957.47,1953.85,2351.25,2112.51,2120.82,2105.22,2274.07,2427.85,1954.49,2104.07,2086.91,2014.58,1808.38,2002.07,2062.59,2367.9,1921.86,1837.53,2027.68,1940.14,1874.45,2078.875,2083.31
2015-06-28,2156.31,2094.4,2082.4,1903.26,1890.19,1929.73,2033.39,2065.1,2027.37,1927.34,1956.79,2076.99,2155.86,2104.5,2334.04,2144.38,2127.18,2120.99,2016.47,2084.82,2103.3,1916.395,1910.37
2015-06-29,2470.71,2295.22,2630.8,2493.08,2489.16,2431.69,2599.23,2653,2416.43,2507.19,2468.03,2474.67,2477.11,2418.94,2401.62,2654.14,2412.18,2476.58,2432.27,2416.05,2463.64,2484.135,2483.64
2015-06-30,2601.15,2558.57,2686.68,2675.97,2666.41,2630.42,2688.19,2681.87,2605.18,2688.45,2659.27,2696.14,2640.08,2648.47,2685.29,2703.25,2625.7,2651.43,2627.9,2647.53,2641.3,2661.04,2659.63
2015-07-01,2560.81,2458.74,2685.78,2660.77,2644.36,2591.41,2680.45,2684.07,2540.38,2665.6,2638.42,2672.91,2572.41,2625.63,2619.82,2703.61,2582.73,2560.5,2593.92,2631.58,2556.87,2657.115,2655.35
2015-07-02,2231.82,2175.81,1788.24,2234.02,2195.48,2238.91,1891.28,1705.8,2284.67,2174.78,2249.41,2300.06,2370.96,2120.77,2354.2,1767.48,2273.41,2319.53,2274.49,2311.45,2307.13,2231.325,2227.09
2015-07-03,2456.1,2394.85,2552.58,2512.4,2498.01,2474.5,2540.37,2565.85,2455.16,2511.81,2503.49,2540.42,2420.42,2491.55,2414.85,2561.51,2461.19,2443.73,2485.34,2495.82,2458.69,2507.035,2503.93
2015-07-04,2095.84,1986.4,2375.24,2229.91,2227.71,2151.38,2370.57,2383.82,2093.83,2264.69,2187.63,2168.79,2196.64,2164.05,2069.76,2412.01,2044.93,2136.38,2114.49,2053.39,2116.26,2218.975,2220.14
2015-07-05,1751.99,1722.54,1396,1661.63,1643.28,1742.11,1450.59,1324.95,1827.56,1615.61,1710.39,1750.92,1750.09,1624.43,1774.15,1396.87,1754.39,1752.56,1789.08,1784.53,1785.7,1653.57,1649.35
2015-07-06,2509.17,2384.76,2521.79,2489.22,2477.59,2515.34,2500.16,2537.37,2579.5,2481.73,2511.32,2557.17,2620.05,2485.36,2616.92,2526.21,2476.54,2571.65,2544.91,2518.48,2557.43,2491.07,2484.68
2015-07-07,1373.65,1379.37,1342.11,1276.9,1274.92,1313.65,1311.94,1359.41,1421.36,1274.71,1305.15,1345.47,1491.89,1312.73,1440.67,1338.83,1340.77,1438.69,1358.18,1350.7,1405.04,1285.51,1281.23
2015-07-08,1270.32,1165.82,1090.78,1164.31,1151.08,1173.84,1092.32,1072.57,1239.5,1159.84,1201.86,1280.67,1292.34,1215.19,1117.69,1078.4,1243.3,1239.13,1236.3,1326.72,1252.66,1186.135,1179.64
2015-07-09,1920.43,2036.69,2282.76,2137.68,2154.74,2105.96,2231.11,2316.35,1978.01,2140.91,2102.78,2051.48,1668.71,2090.07,1727.13,2293.46,1933.76,1806.68,2036.23,1970.1,1876.99,2122.365,2122.63
2015-07-10,2722.55,2711.69,2834.27,2770.64,2759.92,2742.97,2809.58,2845.87,2720.64,2772.63,2769.4,2801.42,2731.06,2767.97,2776.02,2849.37,2736.56,2732.82,2749.61,2765.41,2727.86,2768.79,2765.07
2015-07-11,2510.38,2508.51,2710.59,2578.21,2565.27,2548.74,2671.17,2729.61,2503.75,2585.24,2575.42,2605.49,2477.67,2600.1,2564.3,2737.38,2535.63,2483.9,2550.15,2568.58,2496.16,2571.965,2569.89
2015-07-12,998.32,969.21,1016,824.17,842.34,840.46,994.1,1015.26,983.87,898.46,849.1,884.51,1136.17,925.72,1378.23,1046.94,939.08,1039.19,895.32,876.42,1009.59,823.3,818.08
2015-07-13,550.81,532.83,570.38,538.28,535.39,530,550.36,564.45,530.86,541.12,543.72,566.51,599.27,553.74,548.82,581.72,552.72,543.24,541.47,581.96,531.39,542.575,541.56
2015-07-14,998.56,941.14,988.65,830.27,831.5,852.32,916.42,984.55,927.95,846.51,867.08,932.12,1001.01,978.51,1023.07,1043.37,969.91,923.67,913.46,972.99,932.47,848.135,841.81
2015-07-15,1222.85,1067.08,991.74,949.2,941.16,1024.07,953.3,996.63,1250.91,941.43,1013.65,1100.94,1500.73,1015.31,1528.07,990.97,1152.09,1377.01,1123.24,1128.6,1299.05,963.040000000001,953.82
2015-07-16,2119.28,2119.65,2195.33,2299.5,2289.92,2254.21,2212.88,2189.83,2129.13,2273.52,2263.12,2225.47,2133.66,2164.83,2339.71,2190.1,2140.32,2118.77,2191.72,2165.59,2123.12,2278.81,2278.18
2015-07-17,2481.36,2459.18,1900.47,2189.59,2142.86,2329.79,1920.66,1870.03,2540.16,2099.79,2294.09,2428.8,2479.48,2249.31,2469.69,1865.17,2521.85,2528.65,2458.96,2560.71,2532.24,2198.135,2185.77
2015-07-18,2361.78,2231.98,2316.15,2238.98,2200.09,2248.87,2258.64,2341.49,2329.75,2209.76,2273.52,2328.43,2287.54,2267.89,2337.82,2314.36,2339.81,2337.83,2316.8,2352.19,2347.76,2241.335,2236.71
2015-07-19,1182.31,1162.86,1390.19,1186.27,1190.76,1167.27,1314.72,1443.66,1126.14,1196.43,1187.32,1209.29,987.27,1224.13,1021.39,1387.1,1167.6,1036.07,1172.65,1188.1,1092.57,1186.71,1184.25
2015-07-20,914.03,845.26,1117.28,981.46,978.09,938.55,1071.86,1127.24,893.49,997.62,970.26,999.110000000001,902.52,996.07,800.29,1144.41,904.19,881.24,937.93,979.45,884.98,983.345,982.39
2015-07-21,1368.85,1399.33,1751.69,1871.84,1866.97,1777.06,1801.96,1795.43,1460.87,1841.94,1784.31,1649.63,1484.1,1533.7,1761.17,1653.8,1443.5,1347.21,1612.15,1561.68,1343.53,1830.92,1838.98
2015-07-22,1954.25,1891.39,1973.99,1909.6,1890.48,1901.42,1957.96,1974.9,1928.09,1916.66,1926.12,1993.76,1832.11,1978.91,1842.62,1981.54,1966.7,1928.21,1943.43,1977.54,1942.12,1914.48,1909.43
2015-07-23,1653.75,1658.74,1908.95,1817.57,1807.07,1779.86,1862.93,1951.42,1674.86,1799.26,1775.7,1754.44,1893.23,1743.34,1971.99,1904.32,1664.82,1736.96,1723.53,1679.9,1680.63,1788.85,1791.17
2015-07-24,1498.96,1374.93,1512.45,1555.67,1532.63,1519.43,1507.12,1496.05,1506.53,1542.02,1554.29,1602.16,1746.76,1523.75,1562.36,1525.86,1509.61,1599.54,1529.5,1573.24,1550.01,1554.41,1551.25
2015-07-25,732.31,745.52,813.04,756.51,763.47,772.34,772.67,823.6,773.46,748.75,758.28,739.21,808.18,737.6,682.2,826.63,711.57,718.44,758.99,738.18,722.74,751.51,750.99
2015-07-26,1452.35,1195.75,1181.24,1356.96,1338.22,1404.83,1230.42,1164.24,1529.1,1319.7,1377.91,1372.68,1676.85,1227.93,1448.87,1158.73,1386.05,1587.35,1430.27,1379.54,1547,1344.845,1343.95
2015-07-27,1226.76,1107.62,1083.91,1139.51,1131.26,1137.57,1077.39,1089.21,1173.19,1124.65,1156,1202.13,1133.81,1122.23,1102.41,1057.52,1200.44,1159.51,1176.6,1246.37,1186.87,1147.01,1144.21
2015-07-28,1108.7,1283.27,1479.8,1415.53,1415.57,1359.61,1470.05,1512.47,1156.09,1413.48,1357.45,1266.08,1145.77,1244.99,1199.39,1468.01,1114,1082.82,1246.42,1130.08,1083.4,1387.05,1387.42
2015-07-29,2002.5,1942.21,2151.78,2029.74,2007.57,1979.72,2149.51,2181.67,1961.43,2059.59,2038.25,2107.14,1900.44,2054.36,1955.82,2114.38,2017.91,1949.49,2020.67,2092.43,1976.44,2041.67,2037.11
2015-07-30,1277.66,1356.11,1490.78,1164.68,1179.11,1200.95,1380.94,1531.13,1287.59,1183.32,1188.36,1225.94,1269.52,1332.15,1431.19,1538.71,1259.98,1285.81,1232.22,1240.41,1273.7,1167.955,1164.56
2015-07-31,2364.48,2349.91,2313.68,2310.65,2286.64,2340.77,2307.8,2292.11,2403.36,2303.88,2351.51,2424.53,2410.42,2366.59,2334.42,2342.12,2401.73,2423.41,2392.12,2451.84,2414.51,2312.82,2307.79
2015-08-01,2361.22,2277.68,2346.59,2366.12,2346.68,2378.52,2348.82,2354.05,2390.94,2349.85,2385.99,2421.95,2383.4,2352.72,2456.17,2332.85,2395.16,2399.83,2395.57,2421,2391.09,2361.515,2357.42
2015-08-02,2392.18,2428.84,2588.84,2413.78,2402.14,2405.84,2543.56,2605.09,2380.06,2431.15,2432.17,2481.85,2389.97,2490.66,2521.49,2614.04,2443.96,2384.06,2421.53,2459.1,2379.1,2414.62,2411.17
2015-08-03,2400.78,2289.18,2501.54,2458.31,2440.84,2417.96,2489.8,2515.54,2386.94,2460.48,2448.01,2473.3,2391.18,2439.72,2497.9,2504.59,2425.86,2401.25,2420.3,2448.64,2400.32,2456.16,2452.72
2015-08-04,919.38,1173.79,1729.25,1075,1108.86,950.79,1584.98,1834.25,775.53,1179.48,1020.58,1031.32,644.53,1275.94,789.57,1766.17,923.91,704.53,908.75,922.83,761.68,1087.095,1087.14
2015-08-05,2414.78,2246.48,2392.99,2333.64,2319.06,2316.04,2371.66,2409.67,2375.27,2334.91,2338.87,2373.65,2406.53,2323.16,2392.67,2400.78,2399.3,2417.85,2354.59,2385.37,2422.11,2337.705,2333.14
2015-08-06,2371.48,2329.08,2407.37,2438.68,2422.42,2404.23,2413.71,2392.12,2369.15,2434.48,2431.3,2458.35,2293.97,2420.92,2285.19,2424.03,2392.79,2341.16,2405.35,2425.08,2364.77,2434.77,2431.13
2015-08-07,1977.51,1864.95,2320.47,2123.21,2119.48,2060.3,2275.05,2363.89,1964.46,2135.5,2084.85,2064.73,2104.2,2075.1,2180.64,2336.91,1966.31,2044.1,2014.57,2001.66,1998.38,2105.585,2106.56
2015-08-08,1498.38,1763.25,2099.54,1887.24,1883.98,1792.46,2065.82,2169.43,1494.64,1900.99,1819.11,1769.62,1060.26,1820.49,1536.58,2077.59,1584.09,1226.38,1679.56,1665.72,1356.41,1856.455,1861.89
2015-08-09,1214.71,1029.13,1586.97,1216.84,1226.12,1224.19,1485.13,1663.01,1230.5,1234.99,1217.69,1201.55,1221.57,1216.48,1057.67,1607.09,1135.33,1177.24,1215.54,1167.15,1184.33,1205.95,1205.84
2015-08-10,1795.14,1941.97,1627.23,1903.53,1886.21,1861.41,1708.29,1556.36,1656.51,1891.28,1903.45,1942.27,836.28,1895.14,1095.04,1632,1904.7,1243.39,1861.04,1940.18,1512.63,1912.035,1909.19
2015-08-11,1878.77,1836.53,1340.11,1521.56,1510.98,1632.46,1370.29,1282.88,1851.94,1483.07,1607.01,1699.24,1960.65,1613.1,2208.97,1353.28,1894.03,1914.56,1756.06,1816.96,1899.45,1542.13,1532.34
2015-08-12,1784.79,1813.16,1704.14,1733.47,1732.75,1770.98,1693.76,1684.98,1781.2,1709.66,1746.53,1748.71,1695.44,1729.6,1995.24,1743.39,1784.24,1747.97,1770.76,1742.44,1774.21,1721.555,1718.39
2015-08-13,1923.74,1684.81,1866.47,1979.34,1970.41,1990.64,1901.66,1863.34,1996.64,1946.35,1966.9,1915.92,1995.66,1821.32,1834.62,1859.57,1879.12,1973.36,1966.9,1897.89,1970.06,1957.775,1957.46
2015-08-14,1542.52,1309.32,1368.75,1318.58,1313.47,1360.86,1340.63,1356.47,1542.78,1315.53,1357.81,1416.16,1471.18,1373.02,1435.12,1411.53,1469.67,1531.92,1444.99,1452.1,1553.06,1327.02,1320.25
2015-08-15,516.28,448.99,572.23,619.95,617.81,583.47,561.84,598.93,580.94,595.59,574.01,513.6,853.77,461.79,577.07,561.31,468.61,688.25,527.73,462.78,613.02,600.355,603.05
2015-08-16,1518.53,1978.53,1897.04,1996.03,1964.69,1695.82,1979.4,1911.42,1202.73,2049.96,1900.77,1988.37,665.82,1960.42,1539.79,1827.83,1818.02,987.87,1642.53,1911.51,1197.72,2042.135,2042.36
2015-08-17,636.99,609.65,719.26,647.82,655.93,655.93,676.67,759.11,599.18,628.55,639.69,575.81,429.75,548.79,468.52,703.23,583.14,505.48,629.18,598.95,567.17,638.29,640.76
2015-08-18,1140.34,986.08,726.9,873.89,858.91,935.03,732.87,718.06,1088.03,833.42,922.86,962.5,1016.53,800.24,1048.29,704.55,1043.05,1093.93,1018.95,1043.87,1133.2,882.215,875.89
2015-08-19,1749.67,1689.62,1849.51,1862.4,1855.06,1818.06,1866.62,1831.32,1757.95,1879.9,1844.05,1856.79,1772.83,1843.65,1846.22,1859.85,1751.71,1768.86,1800.68,1755.57,1777.26,1850.055,1846
2015-08-20,1974.95,1370.86,1061.07,1794.18,1744.65,1891.06,1216.24,963.69,2049.59,1681.94,1846.55,1850.28,1883.41,1478.39,1874.35,999.31,1923.36,1971.21,1961.08,1960.42,2030.54,1782.775,1777.68
2015-08-21,2129.82,1994.18,2130.34,2181.28,2172.9,2151.85,2142.91,2102.1,2115.31,2176.09,2168.92,2166.29,2040.93,2132.38,2138.05,2179.29,2147.04,2089.83,2148.54,2148.23,2118.86,2177.98,2176.52
2015-08-22,2207.82,2185.38,2313.57,2228.78,2217.84,2205.9,2288.59,2311.88,2187.57,2234.42,2226.03,2254.45,2131.49,2250.04,2295.93,2363.65,2230.17,2188.31,2214.19,2238.67,2199.7,2225.85,2223.1
2015-08-23,1391.83,1332.8,1502.46,1412.4,1407.97,1430.24,1498.08,1501.17,1472.79,1417.56,1414.15,1409.54,1681.51,1416.44,1374.06,1540,1373.47,1546.95,1420.51,1378.04,1472.31,1398.645,1398.54
2015-08-24,1241.85,1167.23,1058.46,1116.79,1103.84,1173.77,1048.68,1056.56,1277.89,1079.93,1149.93,1183.92,1301.75,1117.34,1110.05,1068.14,1224.02,1305.38,1214.65,1227.25,1288.83,1116.81,1112
2015-08-25,1433.04,1386.95,1406.06,1403.14,1386.27,1416.5,1400.29,1396.98,1432.95,1399.16,1429.76,1488.09,1389.81,1443.13,1397.34,1405.98,1449.4,1384.08,1452.67,1499.9,1403.54,1408.355,1402.93
2015-08-26,1957.77,2008.87,1556.95,1667.6,1639.53,1760.45,1553.76,1538.68,1959.33,1627.55,1756.32,1901.11,2084.32,1810.6,2127.42,1539.29,2009.57,2054.23,1885.94,1993.65,2019.4,1687.305,1674.88
